net_tfa,age,inc,fsize,educ,db,marr,twoearn,e401,p401,pira,hown
0,46,12750,4,6,0,1,0,0,0,0,0
30999,42,43500,4,14,0,1,0,0,0,1,1
-1120,30,18378,4,12,0,1,0,0,0,0,0
4500,53,50700,5,16,0,1,1,0,0,0,1
-350,29,10800,3,11,0,0,0,0,0,0,0
-14900,40,32832,1,14,0,0,0,0,0,0,0
64599,64,23136,2,12,0,1,0,0,0,1,1
0,32,8553,3,11,0,0,0,0,0,0,0
35015,38,53925,1,18,0,0,0,0,0,0,0
599,41,8760,3,12,0,0,0,0,0,0,1
36950,37,14400,2,16,0,0,0,0,0,0,1
9370,57,55539,2,12,0,1,1,0,0,1,1
10000,28,51117,2,18,1,1,1,0,0,0,1
-16270,25,19131,1,14,0,0,0,0,0,0,0
99,30,19386,2,14,0,0,0,0,0,0,0
24352,25,43050,1,18,0,0,0,0,0,1,0
0,39,10350,4,12,0,0,0,0,0,0,0
-11551,39,21603,3,12,0,0,0,0,0,0,0
0,33,5160,1,12,0,0,0,0,0,0,0
0,63,16500,3,12,0,1,1,0,0,0,0
-1820,46,46356,3,18,1,0,0,0,0,0,1
82395,52,21492,2,12,0,0,0,0,0,1,1
2200,41,15432,1,16,0,0,0,0,0,0,0
-1329,38,12915,3,12,0,0,0,0,0,0,0
2099,49,14970,4,12,0,1,0,0,0,0,1
2085,46,33408,1,15,1,0,0,0,0,0,1
2949,29,7500,1,12,0,0,0,0,0,0,0
1500,49,16284,1,10,0,0,0,0,0,0,0
44999,51,17700,2,12,0,0,0,0,0,1,1
-2308,40,29700,4,16,1,1,1,0,0,0,1
29700,45,17400,3,10,0,1,0,0,0,0,1
25699,28,58923,2,16,0,1,1,0,0,1,1
999,42,28503,2,12,0,1,1,0,0,0,1
-1500,46,96060,1,12,0,0,0,0,0,0,0
0,37,5235,3,12,0,0,0,0,0,0,0
2000,64,30192,2,16,0,1,0,0,0,0,0
-29980,49,22980,2,16,0,0,0,0,0,0,0
-1530,42,75036,5,13,0,1,1,0,0,1,1
91230,56,28260,1,16,0,0,0,0,0,1,0
-791,47,18195,10,12,1,1,1,0,0,0,1
0,40,7461,6,12,0,0,0,0,0,0,0
1000,41,46791,3,18,1,1,1,0,0,0,1
4415,41,26610,4,16,0,1,0,0,0,0,0
-915,39,54066,5,17,1,1,1,0,0,0,1
-4100,39,43089,4,18,1,1,1,0,0,0,1
49,25,14781,2,12,0,0,0,0,0,0,0
7999,37,51060,1,15,0,0,0,0,0,1,1
0,32,14529,4,12,0,0,0,0,0,0,0
-50,52,44400,2,16,1,1,1,0,0,0,1
-495,25,28254,3,12,0,1,1,0,0,0,0
34890,45,65040,2,14,0,1,1,0,0,1,1
800,42,24600,1,12,0,0,0,0,0,0,1
-11501,46,33726,4,6,0,1,1,0,0,0,1
1163,32,55680,5,12,0,1,1,0,0,0,1
16700,64,65373,2,16,0,1,0,0,0,0,1
290,45,63300,2,12,0,1,1,0,0,1,0
0,29,16203,4,12,1,1,1,0,0,0,0
-2275,41,34353,2,17,0,0,0,0,0,1,1
4500,34,48078,1,18,1,0,0,0,0,1,1
16700,59,27942,2,12,0,1,0,0,0,0,1
5330,27,25284,1,16,0,0,0,0,0,1,0
-1350,46,17865,3,12,0,1,1,0,0,0,0
14984,26,23787,3,14,0,1,0,0,0,0,1
0,30,13110,3,11,0,0,0,0,0,0,0
-3300,39,60030,5,15,0,1,0,0,0,0,1
281,45,57675,4,18,1,1,1,0,0,0,1
0,30,18399,2,13,1,0,0,0,0,0,0
51740,38,50016,3,18,0,1,1,0,0,1,1
7455,40,68850,2,15,1,1,1,0,0,0,1
400,30,21036,3,12,0,1,0,0,0,0,1
3328,30,44613,4,16,1,1,1,0,0,0,1
182,32,10929,1,12,0,0,0,0,0,0,0
99,49,42690,4,12,0,1,1,0,0,0,1
-4596,25,30834,3,14,0,0,0,0,0,0,0
499,60,13290,1,7,0,0,0,0,0,0,1
0,35,17640,4,15,1,0,0,0,0,0,0
99789,61,66528,2,12,0,1,0,0,0,1,1
14699,25,26400,1,9,0,0,0,0,0,0,0
250,36,18054,6,9,0,1,0,0,0,0,0
1120,44,20505,1,12,1,0,0,0,0,0,0
0,36,40800,5,12,0,1,1,0,0,0,1
500,40,62745,7,11,1,1,1,0,0,0,1
-351,36,48351,4,12,0,1,1,0,0,0,0
125,31,17145,1,14,0,0,0,0,0,0,0
0,26,12084,2,12,0,0,0,0,0,0,0
38400,41,54210,3,16,0,1,1,0,0,1,1
1100,34,36474,1,16,1,0,0,0,0,0,1
66700,58,100329,3,15,0,1,1,0,0,0,1
0,34,29700,9,6,0,1,1,0,0,0,0
0,42,10836,3,14,0,0,0,0,0,0,1
360413,63,71535,2,18,0,1,0,0,0,1,1
-3888,41,31896,5,12,0,1,0,0,0,0,0
-5000,58,51489,2,18,1,1,0,0,0,0,1
-2901,46,31857,3,18,1,1,1,0,0,0,1
14850,39,28980,4,9,0,1,0,0,0,0,0
350,59,32856,2,12,0,1,0,0,0,0,0
-1300,49,19734,7,9,0,1,1,0,0,0,1
68,42,9945,1,12,0,0,0,0,0,0,0
-10430,27,47340,2,12,1,0,0,0,0,0,1
0,47,8694,1,8,0,0,0,0,0,0,1
-7900,63,20724,4,12,0,1,0,0,0,0,0
39100,33,52494,4,14,0,1,1,0,0,1,1
0,36,15600,3,14,0,0,0,0,0,0,0
2000,60,14541,3,8,0,1,0,0,0,0,0
16400,44,36060,4,18,0,1,0,0,0,1,1
-1742,40,12015,1,18,0,0,0,0,0,0,0
12499,54,39150,1,16,1,0,0,0,0,0,1
575,25,17310,1,12,0,0,0,0,0,0,0
2573,26,22830,1,13,0,0,0,0,0,0,0
-350,26,15330,1,13,0,0,0,0,0,0,0
7299,42,47265,1,18,1,0,0,0,0,0,0
1853,36,27741,1,18,1,0,0,0,0,0,1
5,31,16560,1,12,0,0,0,0,0,0,0
43411,61,39081,2,10,0,1,0,0,0,1,1
-1600,34,19380,1,12,0,0,0,0,0,0,0
0,40,40620,5,16,0,1,1,0,0,0,0
-300,49,18975,2,12,1,0,0,0,0,0,1
145,28,8292,1,13,0,0,0,0,0,0,0
1540,31,10356,4,12,0,1,0,0,0,0,0
172,32,23508,4,12,0,1,1,0,0,0,1
42499,42,35616,1,18,0,0,0,0,0,1,1
0,55,12240,1,11,0,0,0,0,0,0,0
54000,38,80613,4,18,0,1,1,0,0,1,1
6800,25,20508,3,13,0,1,1,0,0,0,0
499,49,10215,4,5,1,0,0,0,0,0,0
140600,40,59340,4,16,0,1,1,0,0,1,1
0,57,9180,1,12,0,0,0,0,0,0,0
0,50,5610,1,14,0,0,0,0,0,0,0
136100,55,63972,2,15,0,1,1,0,0,1,1
-306,49,13491,1,12,0,0,0,0,0,0,1
50,52,21240,3,14,1,0,0,0,0,0,1
-500,48,34074,5,8,0,1,0,0,0,0,1
-1500,39,17097,1,11,1,0,0,0,0,0,0
249,32,32451,6,4,0,1,1,0,0,0,0
0,33,24300,3,12,0,1,1,0,0,0,0
10175,31,65334,4,12,0,1,1,0,0,0,1
81700,51,56883,2,13,0,0,0,0,0,1,1
5399,48,30831,4,12,0,1,1,0,0,0,1
0,29,30633,2,12,0,0,0,0,0,0,0
0,45,19848,5,12,0,1,1,0,0,0,0
12500,61,37452,3,12,0,1,0,0,0,0,1
43320,53,55266,3,14,0,1,0,0,0,1,0
-7000,30,45150,1,18,0,0,0,0,0,1,1
25347,38,38085,4,14,0,1,1,0,0,0,1
0,32,14664,2,14,0,0,0,0,0,0,0
27000,58,28476,1,12,0,0,0,0,0,1,1
499,29,17280,1,16,1,0,0,0,0,0,0
1399,31,53841,2,12,1,1,1,0,0,0,0
45700,54,49080,2,10,0,1,0,0,0,1,1
-470,31,38151,2,12,0,0,0,0,0,0,1
4999,48,39720,4,12,0,1,0,0,0,0,1
-11600,26,25980,5,10,0,1,0,0,0,0,0
-1370,27,12093,1,14,0,0,0,0,0,0,0
999,31,23265,1,13,0,0,0,0,0,0,0
4999,49,41100,1,16,0,1,0,0,0,0,0
4000,36,29160,6,12,0,1,0,0,0,0,1
2724,51,34302,2,18,0,0,0,0,0,1,0
1450,40,40620,4,11,0,1,1,0,0,0,1
16175,60,14190,2,12,0,1,0,0,0,0,1
10569,64,17604,1,12,1,0,0,0,0,1,0
0,57,13362,1,6,0,0,0,0,0,0,1
7650,37,30996,4,16,0,1,0,0,0,0,1
0,46,3690,5,6,0,1,0,0,0,0,1
-4800,54,12048,2,14,1,0,0,0,0,0,1
-928,36,8316,3,11,0,0,0,0,0,0,1
-1900,29,26784,5,13,0,1,1,0,0,0,1
-300,33,33006,3,15,1,1,1,0,0,0,1
2999,53,52008,2,12,0,1,1,0,0,0,1
-5650,49,16092,3,11,0,1,0,0,0,0,1
-1630,42,44526,6,18,1,1,1,0,0,0,1
62899,60,33885,2,7,0,1,0,0,0,1,1
157350,46,73620,3,16,0,1,0,0,0,1,1
-1450,25,24510,4,12,0,1,1,0,0,0,0
18000,41,44760,4,18,0,1,1,0,0,0,1
-23500,30,30000,1,18,0,1,0,0,0,0,0
250,29,35100,1,12,0,0,0,0,0,0,0
-3969,42,25281,5,12,0,1,0,0,0,0,0
39189,38,45336,1,17,0,0,0,0,0,1,0
0,40,25536,3,12,0,0,0,0,0,0,0
-17039,39,41298,4,13,0,1,0,0,0,0,1
-376,38,13080,1,15,0,0,0,0,0,0,0
-20,30,10272,1,12,0,0,0,0,0,0,0
-1755,30,21690,5,12,0,1,1,0,0,0,1
-9868,50,30420,2,16,0,1,0,0,0,0,0
1586,37,25134,2,16,1,1,0,0,0,0,0
34149,42,41232,4,16,0,1,1,0,0,1,1
67,44,11262,4,8,0,1,0,0,0,0,0
1000,32,9774,1,14,0,0,0,0,0,0,0
-19733,32,27261,8,12,0,1,1,0,0,0,0
9000,53,19200,2,15,0,0,0,0,0,1,0
-30,48,19176,4,12,0,1,0,0,0,0,1
1300,40,25035,5,12,0,1,0,0,0,0,1
57800,57,30675,1,18,0,0,0,0,0,1,0
-600,40,13290,3,13,0,0,0,0,0,0,1
13569,64,13737,1,11,0,0,0,0,0,0,1
-300,47,26316,5,12,1,1,0,0,0,0,1
-6000,30,60870,4,12,0,1,1,0,0,0,1
-830,37,29445,4,12,0,1,0,0,0,0,1
-4700,33,21972,2,12,1,0,0,0,0,0,0
87897,59,79545,2,18,0,1,0,0,0,1,1
-950,57,3600,8,9,0,1,0,0,0,0,0
-14000,49,89100,4,18,1,1,1,0,0,0,1
-3000,39,1950,3,14,0,1,1,0,0,1,0
1549,54,36996,5,13,0,1,1,0,0,0,1
199,48,20418,2,8,0,1,1,0,0,0,0
0,49,14100,2,14,0,0,0,0,0,0,0
109000,54,58653,3,15,1,0,0,0,0,1,1
899,40,27735,4,12,0,1,1,0,0,0,1
-609,29,27486,6,10,0,1,0,0,0,1,0
-200,27,15000,1,12,1,0,0,0,0,0,0
10747,43,33288,2,12,0,1,1,0,0,0,1
800,52,46800,4,13,0,1,1,0,0,0,0
74800,51,66573,4,16,0,1,1,0,0,1,1
-7970,33,47001,2,16,1,1,1,0,0,0,0
-1829,60,25005,3,12,0,1,0,0,0,0,1
-2430,48,14328,3,12,0,1,1,0,0,0,1
29700,34,22410,1,17,0,0,0,0,0,1,0
-1200,28,17643,1,12,0,0,0,0,0,0,0
0,37,27675,1,12,0,0,0,0,0,0,0
400,48,8916,1,14,0,0,0,0,0,0,1
1414,38,36150,5,14,0,1,0,0,0,0,1
-540,34,25998,3,14,0,0,0,0,0,1,1
-2010,26,27960,3,12,0,1,1,0,0,0,1
-2000,43,19680,1,12,1,0,0,0,0,0,1
-8000,31,11460,3,12,0,1,0,0,0,0,1
1900,30,43293,2,12,1,1,1,0,0,0,0
-1000,33,22161,2,15,1,0,0,0,0,0,0
2000,37,16425,1,13,0,0,0,0,0,0,0
400,28,11481,1,14,0,0,0,0,0,0,0
-465,35,8670,3,12,0,0,0,0,0,0,0
13200,47,57600,2,8,0,1,0,0,0,1,1
1499,49,41658,1,16,0,0,0,0,0,0,0
626,28,38400,2,12,0,1,1,0,0,0,1
17000,39,42009,1,18,1,0,0,0,0,1,1
-8101,36,45030,5,16,0,1,0,0,0,0,1
15434,56,35772,2,13,0,1,0,0,0,1,1
2300,30,27840,1,16,0,0,0,0,0,0,1
53699,55,54963,2,12,0,1,0,0,0,0,1
-600,60,3888,2,12,0,1,0,0,0,0,1
1000,53,7200,1,12,0,0,0,0,0,0,0
15500,54,31008,2,14,0,1,1,0,0,1,1
0,38,31158,4,12,0,1,1,0,0,0,1
-30,42,43350,5,15,0,1,0,0,0,0,1
48599,37,42459,5,12,0,1,1,0,0,0,1
30902,44,46815,3,17,1,0,0,0,0,1,1
-1622,53,8166,1,8,1,0,0,0,0,0,1
-1150,27,8814,2,12,0,0,0,0,0,0,0
52000,53,47520,4,12,0,1,0,0,0,1,1
16350,63,25611,2,9,0,1,0,0,0,0,1
-300,37,13314,2,12,1,0,0,0,0,0,0
0,45,10890,2,12,1,0,0,0,0,0,0
4200,54,37980,8,6,1,1,1,0,0,1,1
-1000,27,32880,3,12,0,1,1,0,0,0,0
-2400,36,30837,3,12,0,1,1,0,0,0,0
2100,32,21306,1,14,0,0,0,0,0,0,1
-600,30,17430,1,12,0,0,0,0,0,0,0
40999,32,68169,4,18,1,1,1,0,0,1,1
1152,61,23562,1,15,0,0,0,0,0,0,1
325,34,33171,3,12,0,1,0,0,0,0,0
0,29,15276,1,12,0,0,0,0,0,0,0
300,62,20151,2,5,0,1,0,0,0,0,1
-611,41,37440,3,12,0,1,1,0,0,0,1
2056,40,32205,2,15,1,1,1,0,0,0,1
39000,45,15936,2,12,0,0,0,0,0,1,1
49,25,11733,2,12,0,1,0,0,0,0,0
0,26,38226,6,12,0,1,1,0,0,0,0
59748,41,15120,6,12,0,1,0,0,0,0,1
-3230,29,39000,1,16,0,0,0,0,0,0,0
-1001,40,10260,6,16,0,0,0,0,0,0,1
150,29,25209,5,2,0,1,1,0,0,0,0
-6235,42,33726,3,14,1,1,0,0,0,0,1
50,28,30363,2,16,0,1,0,0,0,0,0
-2250,27,13482,3,12,0,1,0,0,0,0,0
7529,38,9480,1,8,0,0,0,0,0,1,1
0,40,19650,1,9,0,0,0,0,0,0,0
-2150,48,14025,2,14,0,0,0,0,0,0,1
500,31,15840,5,13,0,1,0,0,0,0,0
3400,41,26148,3,12,1,0,0,0,0,1,0
0,44,79041,1,16,1,0,0,0,0,0,0
104500,42,36489,3,18,1,1,0,0,0,0,1
200,46,7680,5,6,0,1,1,0,0,0,0
0,25,16278,3,12,0,0,0,0,0,0,0
25900,46,35346,1,18,1,0,0,0,0,1,1
90294,54,98907,2,16,0,1,1,0,0,1,1
29200,28,49125,3,17,0,1,1,0,0,1,1
-2600,46,13956,3,12,0,0,0,0,0,0,1
2600,25,4944,1,18,0,0,0,0,0,0,0
-150,36,12636,7,16,0,1,0,0,0,0,1
0,60,12792,1,9,0,0,0,0,0,0,1
4100,40,50634,3,14,1,1,1,0,0,1,0
-21751,28,3765,3,16,0,0,0,0,0,0,0
10,34,27006,1,12,0,0,0,0,0,0,0
-400,36,6411,2,13,0,0,0,0,0,0,0
0,25,8256,5,9,0,0,0,0,0,0,0
500,28,10500,1,12,0,0,0,0,0,0,0
0,31,23223,4,12,0,1,0,0,0,0,0
-3146,38,36654,4,11,0,1,1,0,0,0,1
0,53,8700,3,12,0,0,0,0,0,0,1
7751,63,36633,6,11,1,1,1,0,0,1,1
12800,31,25680,3,12,0,1,0,0,0,0,0
0,28,15708,2,10,0,1,0,0,0,0,1
3870,35,23037,1,17,0,0,0,0,0,1,0
36741,34,56409,5,14,0,1,0,0,0,1,1
13099,64,15696,3,9,0,1,0,0,0,0,1
62399,56,38766,2,12,0,1,0,0,0,1,1
27400,50,60300,2,12,0,1,1,0,0,1,1
80,41,10830,5,6,0,1,0,0,0,0,0
1400,27,32106,4,13,0,1,1,0,0,0,0
-8675,25,28800,2,16,0,1,1,0,0,0,0
0,26,5694,4,12,0,1,0,0,0,0,0
-7495,42,16326,4,15,1,1,1,0,0,0,1
1681,29,22464,2,16,1,0,0,0,0,1,1
3000,27,52860,1,12,0,0,0,0,0,0,0
-1031,29,25668,3,12,0,1,1,0,0,0,0
1746,40,46605,5,12,0,1,0,0,0,0,1
178915,36,77316,6,14,0,1,0,0,0,0,1
18300,62,29700,2,12,0,1,0,0,0,0,1
0,25,15810,1,12,0,0,0,0,0,0,0
2999,39,28740,2,14,1,0,0,0,0,0,1
-43434,60,40917,3,13,0,1,0,0,0,0,0
-2975,31,5250,4,8,0,1,0,0,0,0,1
-1240,36,7197,4,12,0,0,0,0,0,0,0
-40,35,15690,3,12,0,0,0,0,0,0,1
4701,52,20700,1,12,0,0,0,0,0,0,1
7000,26,21975,2,16,0,1,0,0,0,0,0
-3200,38,32805,4,12,0,1,1,0,0,0,0
78300,32,83652,4,12,0,1,1,0,0,1,1
-2500,56,40710,1,12,0,0,0,0,0,1,1
-10900,38,54765,4,14,0,1,0,0,0,0,1
-2482,33,36051,5,15,0,1,0,0,0,0,0
-2400,38,22776,4,12,0,1,0,0,0,0,1
300,44,6792,3,1,0,1,0,0,0,0,0
-20509,39,30021,4,11,0,1,0,0,0,0,1
-2900,49,29814,1,14,0,0,0,0,0,0,0
-12007,27,23850,3,14,0,1,1,0,0,0,0
6000,60,35277,3,12,0,1,1,0,0,0,0
-1000,40,21630,1,12,0,0,0,0,0,0,1
-2200,35,25215,2,12,0,1,1,0,0,0,1
0,47,28200,4,12,0,1,0,0,0,0,1
0,42,19101,5,9,0,1,1,0,0,0,0
2000,45,17829,2,12,0,1,1,0,0,0,1
5700,59,13974,3,7,0,0,0,0,0,1,1
57,33,19767,3,13,0,1,1,0,0,0,0
15630,58,49170,2,14,0,1,0,0,0,1,1
-1400,31,44598,3,12,0,1,1,0,0,0,1
-355,41,70671,4,14,1,1,1,0,0,0,1
63400,53,32856,1,17,0,0,0,0,0,1,1
-310,39,16140,5,12,0,1,0,0,0,0,0
3500,42,41316,4,14,1,1,1,0,0,0,1
-4331,38,24849,7,14,0,1,0,0,0,0,1
-2500,28,24600,3,12,1,0,0,0,0,0,1
-9456,41,24012,3,15,0,0,0,0,0,0,1
4,32,4668,5,12,0,1,0,0,0,0,0
93300,45,105300,2,14,0,1,1,0,0,1,1
1100,41,18090,2,14,0,1,0,0,0,0,0
8000,57,12555,1,12,0,0,0,0,0,0,0
-16586,52,7440,1,18,0,0,0,0,0,0,0
0,43,12828,5,11,0,0,0,0,0,0,1
2000,41,82200,4,12,1,1,1,0,0,0,1
0,61,40770,2,12,0,1,1,0,0,0,0
-700,35,18903,5,12,0,1,0,0,0,0,1
0,39,11808,5,5,0,1,1,0,0,0,0
23820,48,23640,1,15,1,0,0,0,0,1,0
10500,26,25860,1,16,0,0,0,0,0,0,1
4922,52,32826,6,14,0,1,0,0,0,1,1
17000,49,23100,1,18,0,0,0,0,0,0,1
-800,53,26622,3,10,1,1,1,0,0,0,1
-700,42,26190,4,12,0,1,1,0,0,0,1
-1100,45,28524,3,12,0,0,0,0,0,0,0
0,60,15723,1,7,0,0,0,0,0,0,1
-7700,28,34503,3,14,0,1,1,0,0,0,1
18800,43,50550,1,18,1,0,0,0,0,0,1
0,36,25866,3,16,0,0,0,0,0,0,0
-3100,48,24090,3,8,0,1,1,0,0,0,1
-1451,39,18990,1,18,0,0,0,0,0,0,1
-2550,38,27930,4,13,0,1,0,0,0,0,1
0,31,8670,4,12,0,1,0,0,0,0,0
-7000,52,53955,4,12,0,1,1,0,0,0,1
-5901,28,39045,2,12,0,1,1,0,0,0,0
53712,62,29841,1,18,1,0,0,0,0,1,1
-700,27,25500,1,14,0,0,0,0,0,0,0
0,40,8031,2,12,0,0,0,0,0,0,0
-3250,32,29940,6,12,0,1,0,0,0,0,1
18700,51,30030,3,12,1,0,0,0,0,1,1
-1060,41,25944,5,13,0,1,0,0,0,0,0
-550,50,6060,1,12,0,0,0,0,0,0,1
-495,31,10008,4,12,0,0,0,0,0,0,0
6807,46,11856,1,13,0,0,0,0,0,0,0
-295,32,25500,3,10,0,1,0,0,0,0,1
-4450,55,15150,4,9,0,1,0,0,0,0,1
6548,51,45003,4,12,0,1,1,0,0,0,1
-15550,54,32241,5,10,1,1,1,0,0,0,1
4399,55,33657,2,12,0,1,1,0,0,0,1
1010,29,76650,2,16,0,1,1,0,0,0,1
600,60,16980,4,12,0,1,1,0,0,0,0
-18880,35,42930,3,16,0,1,1,0,0,0,1
-2450,30,15300,4,6,0,1,0,0,0,0,1
1150,26,37833,3,14,1,1,1,0,0,0,0
79400,55,68760,2,9,0,1,0,0,0,0,0
-8880,57,25200,1,12,0,0,0,0,0,0,1
36400,45,28875,2,12,1,0,0,0,0,1,1
3300,41,49356,4,17,0,1,1,0,0,1,1
-5400,42,16521,1,13,0,0,0,0,0,0,1
964,26,22305,4,12,0,1,1,0,0,0,0
99,41,19590,1,12,0,0,0,0,0,0,1
100,35,40572,1,8,1,0,0,0,0,0,0
5795,27,45219,1,18,0,0,0,0,0,0,0
599,46,24996,2,14,0,0,0,0,0,0,1
200,44,34539,7,12,0,1,1,0,0,0,1
800,49,16335,2,14,0,0,0,0,0,1,0
-1950,63,14400,4,15,0,0,0,0,0,0,1
-5996,31,8085,4,12,0,1,0,0,0,0,0
-13551,34,62703,4,13,0,1,1,0,0,0,1
-5350,29,34923,1,12,0,0,0,0,0,0,0
-400,42,19848,4,10,0,1,1,0,0,0,1
-142,53,11523,3,12,0,1,0,0,0,0,1
-2600,30,8280,3,12,0,1,0,0,0,0,0
-627,36,12750,3,10,0,1,0,0,0,0,0
-150,45,15054,4,12,0,0,0,0,0,0,1
10000,42,38343,4,12,0,1,1,0,0,0,1
1295,36,56160,3,14,0,0,0,0,0,0,0
-800,25,13506,2,11,0,0,0,0,0,0,0
6000,40,37920,3,15,0,0,0,0,0,0,1
-8800,33,30828,5,12,0,1,0,0,0,0,1
0,52,21891,2,8,1,0,0,0,0,0,1
400,33,13749,1,12,0,0,0,0,0,0,0
16199,44,23055,1,18,0,0,0,0,0,1,1
-200,31,20436,4,12,0,1,0,0,0,0,0
154825,46,43086,3,18,1,0,0,0,0,0,1
-100,31,25803,5,13,0,1,1,0,0,0,1
-1011,25,10206,3,13,0,1,0,0,0,0,1
-33900,43,42024,2,16,0,1,1,0,0,0,0
0,41,24864,5,12,0,1,1,0,0,0,1
13449,51,39165,3,18,0,1,0,0,0,1,1
-4500,54,65550,3,16,1,1,1,0,0,0,1
-55,44,9693,4,12,0,0,0,0,0,0,0
-3200,33,13386,5,13,0,0,0,0,0,0,1
-1552,54,19371,3,12,1,1,0,0,0,0,0
-3875,41,56334,3,17,1,1,1,0,0,0,1
-4811,43,23463,1,16,0,0,0,0,0,0,0
-20050,43,74955,4,14,1,1,1,0,0,0,1
1746,44,31527,4,16,0,1,0,0,0,0,1
-2000,62,17340,1,12,1,0,0,0,0,0,0
5050,32,95961,2,17,1,1,1,0,0,1,0
-360,34,72375,4,12,0,1,1,0,0,0,1
-8005,39,74649,4,18,1,1,1,0,0,0,1
6107,52,26412,2,12,0,1,0,0,0,1,1
-1600,26,52320,2,16,1,1,1,0,0,0,1
-2400,54,61692,3,12,0,1,1,0,0,1,1
-5700,41,6741,2,15,0,0,0,0,0,0,1
47384,48,30543,1,16,0,0,0,0,0,0,0
0,40,24000,1,12,0,0,0,0,0,0,0
0,51,10509,2,8,0,1,0,0,0,0,0
-50,60,17544,2,12,0,0,0,0,0,0,1
4000,27,30300,4,12,0,1,0,0,0,1,0
10150,45,49551,3,12,0,1,0,0,0,1,1
48486,64,34881,2,8,0,1,0,0,0,1,1
3050,40,21645,2,12,0,0,0,0,0,1,1
-6000,34,19890,4,9,0,1,1,0,0,0,1
600,30,7884,2,8,0,0,0,0,0,0,0
-762,33,35757,1,14,1,0,0,0,0,0,0
-15047,31,7320,2,16,0,0,0,0,0,0,0
-500,55,18468,1,9,1,0,0,0,0,0,0
0,43,10500,5,8,0,1,0,0,0,0,0
3788,43,23667,1,12,0,0,0,0,0,1,0
2400,30,25650,1,12,0,0,0,0,0,0,0
19513,54,36636,3,11,1,1,1,0,0,1,1
999,44,12960,8,10,0,1,0,0,0,0,0
23800,30,91500,1,18,0,0,0,0,0,0,0
0,41,10200,4,10,0,0,0,0,0,0,1
0,42,8937,8,11,0,0,0,0,0,0,1
0,30,28629,3,12,0,1,1,0,0,0,1
-3998,34,5865,4,16,0,0,0,0,0,0,0
-19450,28,68229,1,18,0,0,0,0,0,0,1
-8700,45,61830,3,13,0,1,1,0,0,0,1
-4400,45,46071,4,12,0,1,1,0,0,0,1
12800,52,48000,3,12,0,1,1,0,0,1,0
-14850,46,25500,6,12,0,1,0,0,0,0,1
22499,53,37800,2,12,0,0,0,0,0,0,1
0,31,21129,7,11,0,1,0,0,0,0,0
250999,50,162597,4,18,0,1,0,0,0,1,1
0,39,25416,6,8,0,1,0,0,0,0,0
-3288,26,1275,1,16,0,0,0,0,0,0,0
35000,34,92097,4,18,0,1,0,0,0,0,1
12618,59,21843,2,11,0,0,0,0,0,0,1
53258,37,85926,3,15,0,1,1,0,0,1,1
-2090,32,35751,4,14,0,1,1,0,0,0,0
-6600,50,19965,1,13,0,0,0,0,0,1,0
-24800,47,24996,1,18,1,0,0,0,0,0,0
-11760,43,27168,6,7,0,1,0,0,0,0,1
-4456,37,30942,3,18,0,0,0,0,0,0,1
-7450,57,23394,1,9,1,0,0,0,0,0,1
-29001,61,49002,5,12,0,1,1,0,0,0,1
-5646,29,20400,4,14,0,1,0,0,0,0,1
-1000,33,31440,1,16,1,0,0,0,0,0,0
-6127,41,35478,2,7,1,1,1,0,0,0,1
0,55,10200,1,10,0,0,0,0,0,0,0
-2801,29,13890,2,15,0,0,0,0,0,0,0
22499,60,39288,2,10,0,1,0,0,0,1,1
-1100,53,4950,2,10,0,1,0,0,0,0,1
5290,52,47295,2,13,1,1,1,0,0,1,1
5000,35,11628,3,17,0,0,0,0,0,0,1
29000,30,29400,1,12,0,0,0,0,0,0,1
-2200,29,22680,6,12,0,1,0,0,0,0,0
-1751,32,41175,2,12,1,1,1,0,0,0,0
500,25,8889,1,12,0,0,0,0,0,0,1
110000,45,94776,1,18,0,0,0,0,0,0,1
-8900,37,50280,4,13,0,1,1,0,0,0,1
-18700,47,27150,3,14,1,0,0,0,0,0,0
21600,58,36900,2,12,0,1,0,0,0,0,1
19600,27,6096,1,12,1,0,0,0,0,0,1
1500,28,32430,3,12,0,1,0,0,0,0,0
0,40,8394,1,16,0,0,0,0,0,0,0
17517,42,49509,3,18,1,0,0,0,0,0,1
10220,49,18117,1,12,0,0,0,0,0,1,1
0,60,7830,1,12,0,0,0,0,0,0,1
449,43,27792,3,12,0,1,0,0,0,1,1
7997,39,62610,3,18,0,1,1,0,0,1,1
-19706,48,32349,4,11,0,1,1,0,0,0,0
92800,52,100596,2,18,0,0,0,0,0,0,1
-1490,30,34443,4,12,0,1,1,0,0,0,1
54997,55,27000,2,10,0,1,1,0,0,1,0
2499,28,47070,2,12,0,1,1,0,0,0,1
-15500,48,20592,2,15,0,1,0,0,0,0,1
299,36,12243,2,12,0,0,0,0,0,0,0
6973,44,84993,3,14,0,1,1,0,0,0,1
-3610,31,9369,3,12,0,0,0,0,0,0,0
26749,55,45990,5,6,0,1,1,0,0,1,1
345603,52,110952,5,12,0,1,1,0,0,1,1
1499,46,56094,2,12,1,1,1,0,0,0,1
1200,50,31296,3,12,0,1,0,0,0,0,1
-5900,52,30045,4,12,1,1,1,0,0,1,1
343,38,31938,4,12,0,1,0,0,0,0,1
420,41,16740,2,11,1,0,0,0,0,0,0
2200,48,28812,2,16,1,0,0,0,0,1,1
30849,31,22722,2,18,0,1,0,0,0,1,1
